LSOA code,LSOA name,LSOA IMD Score_y,LONG__y,LAT_y,Crime type,0
E01009633,Coventry 028A,24.817,-1.49183,52.4007,Bicycle theft,2
E01009617,Coventry 027C,18.926,-1.47325,52.4067,Bicycle theft,2
E01008976,Birmingham 121A,45.625,-1.8891,52.4112,Bicycle theft,2
E01010109,Solihull 009A,18.57,-1.72677,52.451,Bicycle theft,2
E01009624,Coventry 011B,27.798,-1.51614,52.431,Bicycle theft,2
E01009621,Coventry 027F,29.218,-1.47791,52.4006,Bicycle theft,2
E01009913,Dudley 021C,22.025,-2.14412,52.4863,Bicycle theft,2
E01009432,Birmingham 006A,20.739,-1.81166,52.5657,Bicycle theft,2
E01010302,Walsall 002A,36.042,-1.91761,52.6521,Bicycle theft,2
E01009929,Sandwell 033A,43.022,-2.04055,52.4796,Bicycle theft,2
E01009842,Dudley 018B,40.271,-2.08187,52.4931,Bicycle theft,2
E01008989,Birmingham 064D,28.452,-1.95029,52.4731,Bicycle theft,2
E01010261,Walsall 033A,42.361,-2.02325,52.5808,Bicycle theft,2
E01010263,Walsall 033B,39.901,-2.03387,52.5676,Bicycle theft,2
E01010294,Walsall 008B,48.957,-2.01231,52.6141,Bicycle theft,2
E01009473,Birmingham 010E,18.324,-1.85771,52.5484,Bicycle theft,2
E01009501,Birmingham 101B,49.56,-1.97011,52.4369,Bicycle theft,2
E01009497,Birmingham 109C,23.555,-1.97388,52.4184,Bicycle theft,2
E01009940,Sandwell 032C,34.998,-1.99811,52.4752,Bicycle theft,2
E01010238,Solihull 004D,53.106,-1.73877,52.4949,Bicycle theft,2
E01009906,Dudley 035C,36.113,-2.15527,52.4578,Bicycle theft,2
E01008959,Birmingham 116A,19.466,-1.94338,52.4169,Bicycle theft,2
E01009879,Dudley 011B,25.203,-2.0902,52.5149,Bicycle theft,2
E01009503,Birmingham 101D,50.357,-1.96455,52.4367,Bicycle theft,2
E01009934,Sandwell 027A,39.43,-2.02861,52.4929,Bicycle theft,2
E01010282,Walsall 012A,56.792,-1.9938,52.6106,Bicycle theft,2
E01010277,Walsall 013B,45.59,-1.98821,52.6054,Bicycle theft,2
E01010015,Sandwell 021A,24.121,-2.03347,52.511,Bicycle theft,1
E01009893,Dudley 010C,52.565,-2.06771,52.5102,Bicycle theft,1
E01009860,Dudley 042D,8.543,-2.12254,52.4501,Bicycle theft,1
E01010528,Wolverhampton 016C,30.827,-2.13075,52.5939,Bicycle theft,1
E01009171,Birmingham 130D,37.802,-2.00561,52.3886,Bicycle theft,1
E01033638,Birmingham 049F,60.558,-1.91123,52.4975,Bicycle theft,1
E01010535,Wolverhampton 032B,37.892,-2.10226,52.5604,Bicycle theft,1
E01010534,Wolverhampton 034C,16.579,-2.09579,52.5552,Bicycle theft,1
E01009165,Birmingham 129C,41.325,-1.99329,52.3951,Bicycle theft,1
E01008948,Birmingham 122D,21.806,-1.88378,52.4043,Bicycle theft,1
E01009020,Birmingham 103B,44.623,-1.82516,52.4406,Bicycle theft,1
E01009898,Dudley 003C,10.033,-2.12615,52.5341,Bicycle theft,1
E01009056,Birmingham 032B,51.196,-1.92359,52.5099,Bicycle theft,1
E01009899,Dudley 008E,6.391,-2.14862,52.5255,Bicycle theft,1
E01010023,Sandwell 037C,21.093,-1.99968,52.4659,Bicycle theft,1
E01009059,Birmingham 035E,61.826,-1.90838,52.5095,Bicycle theft,1
E01010531,Wolverhampton 034A,35.375,-2.09693,52.5501,Bicycle theft,1
E01009731,Dudley 023A,18.475,-2.15047,52.4704,Bicycle theft,1
E01010533,Wolverhampton 032A,32.935,-2.11278,52.5615,Bicycle theft,1
E01009166,Birmingham 131A,28.076,-1.97978,52.3931,Bicycle theft,1
E01009900,Dudley 008F,6.24,-2.13958,52.5246,Bicycle theft,1
E01033637,Birmingham 041G,58.484,-1.89219,52.5007,Bicycle theft,1
E01008947,Birmingham 122C,28.231,-1.88247,52.4085,Bicycle theft,1
E01009053,Birmingham 033B,53.905,-1.8884,52.5124,Bicycle theft,1
E01009723,Dudley 028B,5.036,-2.13154,52.4683,Bicycle theft,1
E01009812,Dudley 043E,9.101,-2.0827,52.4364,Bicycle theft,1
E01010512,Wolverhampton 017E,28.751,-2.15032,52.5897,Bicycle theft,1
E01009871,Dudley 018D,24.836,-2.07053,52.4881,Bicycle theft,1
E01010052,Sandwell 023F,43.268,-1.96683,52.506,Bicycle theft,1
E01009695,Coventry 023A,7.912,-1.56525,52.4105,Bicycle theft,1
E01009198,Birmingham 058D,52.742,-1.85722,52.4806,Bicycle theft,1
E01033647,Birmingham 058E,53.34,-1.84722,52.4793,Bicycle theft,1
E01009037,Birmingham 105D,22.826,-1.85426,52.4238,Bicycle theft,1
E01009699,Coventry 029B,14.703,-1.57542,52.4109,Bicycle theft,1
E01008960,Birmingham 116B,18.062,-1.93199,52.4181,Bicycle theft,1
E01009700,Coventry 029C,57.608,-1.58623,52.4089,Bicycle theft,1
E01009194,Birmingham 051A,42.955,-1.84979,52.4859,Bicycle theft,1
E01009884,Dudley 013D,30.171,-2.11512,52.503,Bicycle theft,1
E01010505,Wolverhampton 021E,11.678,-2.15611,52.581,Bicycle theft,1
E01009687,Coventry 026E,10.458,-1.54435,52.407,Bicycle theft,1
E01009035,Birmingham 108C,25.035,-1.83703,52.4272,Bicycle theft,1
E01009034,Birmingham 108B,16.587,-1.84498,52.4268,Bicycle theft,1
E01008970,Birmingham 110C,31.077,-1.90424,52.4227,Bicycle theft,1
E01009205,Birmingham 120A,25.035,-1.95274,52.4115,Bicycle theft,1
E01009874,Dudley 020C,39.399,-2.0993,52.4858,Bicycle theft,1
E01010509,Wolverhampton 019A,29.851,-2.17748,52.5802,Bicycle theft,1
E01010054,Sandwell 028A,61.024,-1.97317,52.4939,Bicycle theft,1
E01010057,Sandwell 028D,39.439,-1.9684,52.4885,Bicycle theft,1
E01010035,Sandwell 007C,16.583,-2.0505,52.5494,Bicycle theft,1
E01009046,Birmingham 097E,22.988,-1.85335,52.4353,Bicycle theft,1
E01009890,Dudley 015D,40.467,-2.07355,52.4962,Bicycle theft,1
E01009707,Coventry 033E,10.656,-1.44152,52.4066,Bicycle theft,1
E01008958,Birmingham 113C,39.665,-1.95554,52.4192,Bicycle theft,1
E01009889,Dudley 015C,48.639,-2.08252,52.5056,Bicycle theft,1
E01009863,Dudley 033E,21.755,-2.07484,52.4594,Bicycle theft,1
E01009047,Birmingham 040C,59.253,-1.91077,52.5056,Bicycle theft,1
E01010032,Sandwell 014C,73.297,-2.06277,52.538,Bicycle theft,1
E01010031,Sandwell 014B,60.106,-2.0593,52.5429,Bicycle theft,1
E01009891,Dudley 010A,42.737,-2.06232,52.5107,Bicycle theft,1
E01009177,Birmingham 104B,21.855,-1.89894,52.4344,Bicycle theft,1
E01009713,Coventry 019B,19.503,-1.45179,52.4175,Bicycle theft,1
E01009187,Birmingham 092C,21.665,-1.88408,52.4431,Bicycle theft,1
E01009867,Dudley 025D,27.029,-2.10944,52.4665,Bicycle theft,1
E01009186,Birmingham 088D,23.236,-1.90236,52.4426,Bicycle theft,1
E01009701,Coventry 029D,31.496,-1.58734,52.4046,Bicycle theft,1
E01033644,Birmingham 052F,59.486,-1.86046,52.4878,Bicycle theft,1
E01010517,Wolverhampton 031D,22.408,-2.1633,52.5643,Bicycle theft,1
E01010040,Sandwell 029B,28.754,-2.04592,52.4848,Bicycle theft,1
E01009706,Coventry 025D,8.357,-1.59707,52.4191,Bicycle theft,1
E01033642,Birmingham 063F,43.166,-1.84079,52.4692,Bicycle theft,1
E01010522,Wolverhampton 013A,43.058,-2.13448,52.6014,Bicycle theft,1
E01033643,Birmingham 082F,50.599,-1.86225,52.4541,Bicycle theft,1
E01009185,Birmingham 093A,20.757,-1.87549,52.4401,Bicycle theft,1
E01009115,Birmingham 128E,55.214,-1.93811,52.3921,Bicycle theft,1
E01009967,Sandwell 003D,26.983,-1.98741,52.558,Bicycle theft,1
E01009117,Birmingham 126A,57.955,-1.94858,52.4078,Bicycle theft,1
E01009789,Dudley 007C,13.354,-2.12478,52.5284,Bicycle theft,1
E01009966,Sandwell 003C,35.56,-2.0049,52.5504,Bicycle theft,1
E01009978,Sandwell 014A,48.372,-2.05382,52.5365,Bicycle theft,1
E01009121,Birmingham 014A,47.682,-1.86543,52.5358,Bicycle theft,1
E01008887,Birmingham 078C,46.456,-1.81983,52.4598,Bicycle theft,1
E01009773,Dudley 002A,30.112,-2.11821,52.5443,Bicycle theft,1
E01008951,Birmingham 112A,20.834,-1.93602,52.4266,Bicycle theft,1
E01033621,Birmingham 035G,46.511,-1.90357,52.5122,Bicycle theft,1
E01009831,Dudley 037A,34.102,-2.11334,52.4474,Bicycle theft,1
E01009979,Sandwell 016C,62.903,-2.0308,52.5258,Bicycle theft,1
E01009976,Sandwell 016A,13.04,-2.04604,52.5297,Bicycle theft,1
E01009830,Dudley 019F,7.066,-2.16391,52.4903,Bicycle theft,1
E01032534,Coventry 037F,25.411,-1.50141,52.3891,Bicycle theft,1
E01008956,Birmingham 112D,15.361,-1.93666,52.4209,Bicycle theft,1
E01032532,Coventry 036F,10.813,-1.59503,52.3962,Bicycle theft,1
E01009120,Birmingham 123D,28.778,-1.92052,52.4063,Bicycle theft,1
E01009733,Dudley 039B,53.738,-2.05421,52.448,Bicycle theft,1
E01009026,Birmingham 090C,57.483,-1.84078,52.4501,Bicycle theft,1
E01009938,Sandwell 031A,31.089,-1.98501,52.481,Bicycle theft,1
E01009805,Dudley 039E,12.101,-2.04409,52.4494,Bicycle theft,1
E01033187,Dudley 006G,56.202,-2.09198,52.5256,Bicycle theft,1
E01032889,Walsall 013E,67.813,-1.97849,52.6179,Bicycle theft,1
E01009937,Sandwell 032A,37.313,-1.99288,52.4799,Bicycle theft,1
E01009952,Sandwell 035B,46.147,-2.06762,52.4718,Bicycle theft,1
E01009790,Dudley 007D,37.384,-2.11354,52.5246,Bicycle theft,1
E01009941,Sandwell 032D,33.482,-1.99827,52.4879,Bicycle theft,1
E01009099,Birmingham 029C,66.836,-1.78973,52.5198,Bicycle theft,1
E01009810,Dudley 043C,12.708,-2.06832,52.4363,Bicycle theft,1
E01009808,Dudley 043B,5.25,-2.08507,52.4454,Bicycle theft,1
E01032592,Sandwell 039F,23.353,-1.96832,52.5359,Bicycle theft,1
E01009933,Sandwell 035A,33.844,-2.05078,52.4709,Bicycle theft,1
E01009962,Sandwell 004A,56.992,-1.9938,52.5541,Bicycle theft,1
E01009819,Dudley 012C,11.466,-2.15823,52.509,Bicycle theft,1
E01009954,Sandwell 038B,33.989,-2.07566,52.4653,Bicycle theft,1
E01008953,Birmingham 107A,34.644,-1.91564,52.4249,Bicycle theft,1
E01009953,Sandwell 038A,40.311,-2.08846,52.4704,Bicycle theft,1
E01009796,Dudley 026D,21.024,-2.03709,52.4594,Bicycle theft,1
E01009797,Dudley 030C,17.996,-2.01774,52.4655,Bicycle theft,1
E01009771,Dudley 004D,12.239,-2.10022,52.5377,Bicycle theft,1
E01008949,Birmingham 122E,10.07,-1.87964,52.4023,Bicycle theft,1
E01009097,Birmingham 029B,59.522,-1.78037,52.5179,Bicycle theft,1
E01009145,Birmingham 060D,26.205,-1.95164,52.4789,Bicycle theft,1
E01009749,Dudley 016A,18.839,-2.1393,52.5062,Bicycle theft,1
E01009140,Birmingham 060C,32.387,-1.93142,52.4795,Bicycle theft,1
E01009908,Dudley 035E,9.867,-2.15329,52.4529,Bicycle theft,1
E01008884,Birmingham 078B,44.315,-1.83598,52.4603,Bicycle theft,1
E01009152,Birmingham 053B,49.865,-1.94306,52.4845,Bicycle theft,1
E01010013,Sandwell 012C,14.747,-1.94519,52.5404,Bicycle theft,1
E01010543,Wolverhampton 003D,42.822,-2.15736,52.6162,Bicycle theft,1
E01009904,Dudley 029B,8.978,-2.16563,52.4632,Bicycle theft,1
E01010012,Sandwell 011D,17.305,-1.94263,52.5428,Bicycle theft,1
E01010545,Wolverhampton 009E,13.381,-2.15389,52.6059,Bicycle theft,1
E01009845,Dudley 041A,4.022,-2.14924,52.4337,Bicycle theft,1
E01009065,Birmingham 075A,22.482,-1.95224,52.4656,Bicycle theft,1
E01009022,Birmingham 098B,35.39,-1.83144,52.4387,Bicycle theft,1
E01010547,Wolverhampton 014B,8.342,-2.16843,52.5952,Bicycle theft,1
E01009064,Birmingham 095B,34.229,-1.96574,52.4459,Bicycle theft,1
E01009834,Dudley 031D,31.471,-2.12746,52.4559,Bicycle theft,1
E01009987,Sandwell 019B,58.334,-2.00677,52.5203,Bicycle theft,1
E01009986,Sandwell 019A,36.64,-2.00478,52.516,Bicycle theft,1
E01009766,Dudley 004B,21.98,-2.10076,52.5436,Bicycle theft,1
E01009078,Birmingham 087E,27.246,-1.95023,52.446,Bicycle theft,1
E01009989,Sandwell 019C,34.02,-2.00705,52.5108,Bicycle theft,1
E01032527,Coventry 035G,28.526,-1.45298,52.3904,Bicycle theft,1
E01009923,Sandwell 036A,20.985,-1.98812,52.4764,Bicycle theft,1
E01009982,Sandwell 009A,39.492,-2.03803,52.5409,Bicycle theft,1
E01008964,Birmingham 107C,37.57,-1.91113,52.4354,Bicycle theft,1
E01009126,Birmingham 026A,20.699,-1.8666,52.5261,Bicycle theft,1
E01009079,Birmingham 038A,61.275,-1.81698,52.5066,Bicycle theft,1
E01010555,Wolverhampton 005A,43.092,-2.06168,52.6139,Bicycle theft,1
E01009997,Sandwell 010E,36.468,-1.99265,52.5364,Bicycle theft,1
E01009753,Dudley 017C,44.547,-2.13686,52.4916,Bicycle theft,1
E01009023,Birmingham 098C,21.331,-1.83284,52.4337,Bicycle theft,1
E01010556,Wolverhampton 005B,26.377,-2.05301,52.6143,Bicycle theft,1
E01009837,Dudley 037C,34.229,-2.11648,52.4541,Bicycle theft,1
E01009754,Dudley 017D,35.994,-2.12368,52.4947,Bicycle theft,1
E01009993,Sandwell 017C,50.837,-1.99284,52.5292,Bicycle theft,1
E01009759,Dudley 006D,17.938,-2.0824,52.5276,Bicycle theft,1
E01009992,Sandwell 017B,34.961,-1.99605,52.5267,Bicycle theft,1
E01010562,Wolverhampton 010C,39.015,-2.07399,52.6005,Bicycle theft,1
E01008950,Birmingham 113A,31.513,-1.94667,52.425,Bicycle theft,1
E01008896,Birmingham 066B,54.214,-1.81893,52.4724,Bicycle theft,1
E01009075,Birmingham 087C,36.502,-1.94994,52.4541,Bicycle theft,1
E01009994,Sandwell 010B,42.974,-1.98818,52.5474,Bicycle theft,1
E01009836,Dudley 037B,54.825,-2.12271,52.4585,Bicycle theft,1
E01010231,Solihull 016E,3.839,-1.78696,52.423,Bicycle theft,1
E01009504,Birmingham 109D,22.559,-1.96066,52.432,Bicycle theft,1
E01009505,Birmingham 101E,44.598,-1.97366,52.4295,Bicycle theft,1
E01010230,Solihull 016D,19.011,-1.77685,52.4231,Bicycle theft,1
E01009344,Birmingham 139H,56.91,-1.85492,52.4751,Bicycle theft,1
E01010237,Solihull 004C,30.462,-1.74935,52.4993,Bicycle theft,1
E01009345,Birmingham 053D,59.211,-1.93862,52.492,Bicycle theft,1
E01009498,Birmingham 119D,58.985,-1.97981,52.421,Bicycle theft,1
E01010374,Walsall 018D,48.608,-1.98867,52.5979,Bicycle theft,1
E01008987,Birmingham 064B,34.158,-1.93239,52.4748,Bicycle theft,1
E01009514,Birmingham 062B,66.535,-1.78914,52.4764,Bicycle theft,1
E01010221,Solihull 021C,17.165,-1.85162,52.4036,Bicycle theft,1
E01010382,Walsall 019C,30.01,-2.03174,52.6012,Bicycle theft,1
E01010227,Solihull 015C,5.982,-1.74965,52.4177,Bicycle theft,1
E01008986,Birmingham 064A,31.779,-1.94578,52.4742,Bicycle theft,1
E01009335,Birmingham 139G,46.402,-1.84206,52.464,Bicycle theft,1
E01010223,Solihull 030B,19.027,-1.8303,52.4083,Bicycle theft,1
E01010365,Walsall 031C,47.048,-1.9993,52.5729,Bicycle theft,1
E01010250,Walsall 004B,20.928,-1.91547,52.6418,Bicycle theft,1
E01010249,Walsall 004A,29.477,-1.9401,52.6299,Bicycle theft,1
E01010252,Walsall 004C,22.754,-1.9275,52.637,Bicycle theft,1
E01009365,Birmingham 071D,72.39,-1.87752,52.4679,Bicycle theft,1
E01009363,Birmingham 071B,63.826,-1.86859,52.4674,Bicycle theft,1
E01009364,Birmingham 071C,66.314,-1.8855,52.4689,Bicycle theft,1
E01009483,Birmingham 051B,56.821,-1.85972,52.4936,Bicycle theft,1
E01010242,Walsall 015B,34.523,-1.91961,52.6166,Bicycle theft,1
E01008931,Birmingham 094D,51.975,-1.9936,52.4464,Bicycle theft,1
E01009493,Birmingham 113D,59.309,-1.95902,52.4242,Bicycle theft,1
E01008918,Birmingham 094A,54.072,-2.00009,52.4437,Bicycle theft,1
E01009346,Birmingham 053E,41.743,-1.94226,52.4889,Bicycle theft,1
E01010218,Solihull 021A,27.399,-1.86497,52.4083,Bicycle theft,1
E01010362,Walsall 026C,42.451,-2.00789,52.5821,Bicycle theft,1
E01009536,Coventry 033C,7.068,-1.45562,52.4003,Bicycle theft,1
E01008916,Birmingham 037E,63.81,-1.88303,52.5104,Bicycle theft,1
E01009537,Coventry 035C,30.914,-1.45234,52.3931,Bicycle theft,1
E01010400,Walsall 014D,46.509,-2.03164,52.6153,Bicycle theft,1
E01009321,Birmingham 069C,65.701,-1.76823,52.4692,Bicycle theft,1
E01010199,Solihull 018A,3.938,-1.81236,52.4115,Bicycle theft,1
E01009320,Birmingham 081F,22.809,-1.76512,52.4536,Bicycle theft,1
E01010408,Walsall 025E,46.226,-2.0527,52.5904,Bicycle theft,1
E01009311,Birmingham 054E,55.739,-1.7918,52.4851,Bicycle theft,1
E01010409,Walsall 027D,34.442,-2.04144,52.5901,Bicycle theft,1
E01010194,Solihull 024C,4.294,-1.7809,52.3994,Bicycle theft,1
E01009314,Birmingham 069B,38.883,-1.78019,52.462,Bicycle theft,1
E01010407,Walsall 025D,34.767,-2.0622,52.5925,Bicycle theft,1
E01009517,Birmingham 062D,45.513,-1.78931,52.4715,Bicycle theft,1
E01009327,Birmingham 139B,46.341,-1.84399,52.4725,Bicycle theft,1
E01010393,Walsall 014A,23.37,-2.04266,52.6042,Bicycle theft,1
E01009331,Birmingham 139D,44.822,-1.8471,52.4753,Bicycle theft,1
E01010203,Solihull 022C,10.408,-1.81586,52.4029,Bicycle theft,1
E01009324,Birmingham 072B,25.119,-1.79033,52.4662,Bicycle theft,1
E01010208,Solihull 023A,9.061,-1.82402,52.4022,Bicycle theft,1
E01010206,Solihull 018F,9.244,-1.82365,52.4143,Bicycle theft,1
E01009480,Birmingham 044C,50.266,-1.83102,52.4985,Bicycle theft,1
E01010256,Walsall 007D,20.161,-1.92699,52.6222,Bicycle theft,1
E01009405,Birmingham 020C,42.995,-1.8518,52.5302,Bicycle theft,1
E01009437,Birmingham 006C,8.912,-1.80699,52.547,Bicycle theft,1
E01009438,Birmingham 012C,7.908,-1.7859,52.5402,Bicycle theft,1
E01010299,Walsall 009D,44.606,-2.02568,52.6237,Bicycle theft,1
E01010326,Walsall 029A,17.321,-1.96209,52.5823,Bicycle theft,1
E01009404,Birmingham 020B,46.864,-1.85503,52.5355,Bicycle theft,1
E01010298,Walsall 009C,28.868,-2.01821,52.6255,Bicycle theft,1
E01009394,Birmingham 093D,23.832,-1.87264,52.4443,Bicycle theft,1
E01010288,Walsall 012C,49.864,-1.99275,52.6148,Bicycle theft,1
E01010290,Walsall 006D,31.071,-1.99795,52.6328,Bicycle theft,1
E01009441,Birmingham 021B,33.029,-1.75357,52.5243,Bicycle theft,1
E01009442,Birmingham 021C,14.197,-1.79305,52.5302,Bicycle theft,1
E01009443,Birmingham 021D,15.365,-1.78481,52.5308,Bicycle theft,1
E01009422,Birmingham 002B,7.456,-1.84062,52.5887,Bicycle theft,1
E01010309,Walsall 036B,38.723,-2.04021,52.5668,Bicycle theft,1
E01009423,Birmingham 002C,25.804,-1.8249,52.5992,Bicycle theft,1
E01010318,Walsall 024B,47.461,-1.97739,52.5913,Bicycle theft,1
E01010310,Walsall 038A,41.209,-2.04897,52.5631,Bicycle theft,1
E01010314,Walsall 038D,40.423,-2.05078,52.56,Bicycle theft,1
E01009416,Birmingham 003A,7.223,-1.80588,52.5951,Bicycle theft,1
E01010315,Walsall 038E,34.916,-2.04871,52.5559,Bicycle theft,1
E01010303,Walsall 001B,22.565,-1.94333,52.6544,Bicycle theft,1
E01009406,Birmingham 020D,47.428,-1.8577,52.5322,Bicycle theft,1
E01010324,Walsall 016D,28.372,-1.96157,52.6043,Bicycle theft,1
E01009430,Birmingham 004E,8.16,-1.83173,52.5697,Bicycle theft,1
E01010322,Walsall 016B,27.649,-1.95235,52.6065,Bicycle theft,1
E01010306,Walsall 001C,19.304,-1.94023,52.6468,Bicycle theft,1
E01010305,Walsall 002C,36.643,-1.93006,52.6509,Bicycle theft,1
E01009408,Birmingham 026B,47.224,-1.85755,52.5257,Bicycle theft,1
E01009380,Birmingham 070E,53.218,-1.85985,52.4685,Bicycle theft,1
E01010265,Walsall 033D,40.412,-2.01979,52.5732,Bicycle theft,1
E01009468,Birmingham 004F,9.695,-1.84436,52.5549,Bicycle theft,1
E01010268,Walsall 021B,41.95,-2.00101,52.5936,Bicycle theft,1
E01010267,Walsall 021A,19.187,-2.01007,52.595,Bicycle theft,1
E01009476,Birmingham 055B,57.769,-1.83393,52.4832,Bicycle theft,1
E01009477,Birmingham 055C,54.73,-1.82257,52.4822,Bicycle theft,1
E01010258,Walsall 023A,39.05,-2.02108,52.5911,Bicycle theft,1
E01009471,Birmingham 009E,14.11,-1.82468,52.5513,Bicycle theft,1
E01009474,Birmingham 010F,13.796,-1.84465,52.5476,Bicycle theft,1
E01008921,Birmingham 094C,35.266,-2.0107,52.4461,Bicycle theft,1
E01009371,Birmingham 077D,61.087,-1.87182,52.4596,Bicycle theft,1
E01009393,Birmingham 140F,38.754,-1.85915,52.445,Bicycle theft,1
E01009463,Birmingham 015D,8.274,-1.82137,52.5394,Bicycle theft,1
E01010279,Walsall 018B,42.157,-1.98217,52.6018,Bicycle theft,1
E01009389,Birmingham 093B,35.706,-1.87102,52.4488,Bicycle theft,1
E01010342,Walsall 034D,49.077,-1.9801,52.5728,Bicycle theft,1
E01010283,Walsall 013D,51.504,-1.98837,52.6107,Bicycle theft,1
E01009391,Birmingham 140D,40.879,-1.85804,52.4476,Bicycle theft,1
E01010272,Walsall 017B,54.301,-1.99558,52.607,Bicycle theft,1
E01008929,Birmingham 106C,62.762,-1.98769,52.4306,Bicycle theft,1
E01009462,Birmingham 018F,21.027,-1.83168,52.5376,Bicycle theft,1
E01010348,Walsall 005A,18.75,-1.97189,52.6275,Bicycle theft,1
E01010275,Walsall 021D,49.457,-2.00916,52.5993,Bicycle theft,1
E01010344,Walsall 034F,41.066,-1.98308,52.5691,Bicycle theft,1
E01009460,Birmingham 018E,24.875,-1.83921,52.5388,Bicycle theft,1
E01010345,Walsall 003A,12.469,-1.96707,52.6365,Bicycle theft,1
E01010471,Wolverhampton 015A,46.68,-2.10648,52.5963,Bicycle theft,1
E01010096,Sandwell 005C,42.039,-2.01385,52.5489,Bicycle theft,1
E01009639,Coventry 024D,37.321,-1.49582,52.4151,Bicycle theft,1
E01010468,Wolverhampton 026B,22.665,-2.15238,52.5728,Bicycle theft,1
E01009241,Birmingham 024D,24.596,-1.91354,52.5266,Bicycle theft,1
E01010469,Wolverhampton 026C,17.179,-2.15647,52.5723,Bicycle theft,1
E01010099,Sandwell 013E,31.127,-2.00761,52.5406,Bicycle theft,1
E01010100,Sandwell 013F,26.33,-2.02027,52.5441,Bicycle theft,1
E01008974,Birmingham 118C,20.684,-1.89696,52.4136,Bicycle theft,1
E01010473,Wolverhampton 015C,47.407,-2.10869,52.59,Bicycle theft,1
E01009649,Coventry 026A,10.686,-1.5404,52.4111,Bicycle theft,1
E01009231,Birmingham 017D,22.745,-1.8828,52.5354,Bicycle theft,1
E01010476,Wolverhampton 015E,39.922,-2.09492,52.5979,Bicycle theft,1
E01009643,Coventry 017A,11.785,-1.54211,52.4157,Bicycle theft,1
E01010474,Wolverhampton 012A,37.523,-2.08352,52.6032,Bicycle theft,1
E01010092,Sandwell 003E,33.254,-2.00545,52.5537,Bicycle theft,1
E01009634,Coventry 028B,18.781,-1.49617,52.4,Bicycle theft,1
E01009248,Birmingham 019D,24.066,-1.90026,52.5361,Bicycle theft,1
E01010457,Wolverhampton 004B,23.176,-2.09097,52.6157,Bicycle theft,1
E01010114,Solihull 009E,15.761,-1.75247,52.4674,Bicycle theft,1
E01009244,Birmingham 019C,21.978,-1.9065,52.5394,Bicycle theft,1
E01010105,Sandwell 017F,29.058,-1.97752,52.5194,Bicycle theft,1
E01009632,Coventry 020D,40.632,-1.5141,52.4139,Bicycle theft,1
E01008939,Birmingham 111E,40.022,-1.87145,52.4201,Bicycle theft,1
E01008975,Birmingham 118D,19.943,-1.9104,52.4109,Bicycle theft,1
E01010465,Wolverhampton 020C,37.006,-2.14832,52.5751,Bicycle theft,1
E01010463,Wolverhampton 020A,47.802,-2.13823,52.5767,Bicycle theft,1
E01009628,Coventry 012D,22.287,-1.52591,52.4214,Bicycle theft,1
E01010077,Sandwell 022A,40.222,-2.04491,52.5012,Bicycle theft,1
E01009214,Birmingham 126D,58.35,-1.95509,52.402,Bicycle theft,1
E01010069,Sandwell 016E,21.098,-2.04235,52.5193,Bicycle theft,1
E01009672,Coventry 040E,4.568,-1.51279,52.3747,Bicycle theft,1
E01010068,Sandwell 015C,32.635,-2.07577,52.5267,Bicycle theft,1
E01010490,Wolverhampton 028B,52.123,-2.17011,52.5681,Bicycle theft,1
E01010497,Wolverhampton 002B,7.483,-2.14452,52.6275,Bicycle theft,1
E01009208,Birmingham 124C,16.197,-1.98201,52.4025,Bicycle theft,1
E01010063,Sandwell 026D,60.387,-1.94794,52.4941,Bicycle theft,1
E01010062,Sandwell 026C,55.643,-1.9643,52.4967,Bicycle theft,1
E01009684,Coventry 026B,35.596,-1.5566,52.4096,Bicycle theft,1
E01010503,Wolverhampton 006D,41.413,-2.13667,52.6081,Bicycle theft,1
E01010498,Wolverhampton 003B,12.539,-2.15255,52.6222,Bicycle theft,1
E01010066,Sandwell 015A,51.921,-2.06393,52.5251,Bicycle theft,1
E01010064,Sandwell 026E,39.454,-1.96382,52.491,Bicycle theft,1
E01009681,Coventry 032B,16.773,-1.56264,52.4066,Bicycle theft,1
E01010482,Wolverhampton 007A,44.556,-2.11032,52.6154,Bicycle theft,1
E01009225,Birmingham 013B,38.464,-1.89977,52.5492,Bicycle theft,1
E01010483,Wolverhampton 007B,58.871,-2.11758,52.6134,Bicycle theft,1
E01010479,Wolverhampton 011B,36.002,-2.10777,52.6045,Bicycle theft,1
E01010087,Sandwell 001C,37.57,-2.01284,52.5651,Bicycle theft,1
E01009014,Birmingham 090A,38.311,-1.84173,52.4444,Bicycle theft,1
E01010481,Wolverhampton 004D,43.291,-2.10661,52.6152,Bicycle theft,1
E01009219,Birmingham 120E,34.897,-1.96863,52.4137,Bicycle theft,1
E01010487,Wolverhampton 021A,9.803,-2.16721,52.5734,Bicycle theft,1
E01009218,Birmingham 120D,23.74,-1.95881,52.4158,Bicycle theft,1
E01010082,Sandwell 022E,17.958,-2.0464,52.5073,Bicycle theft,1
E01009222,Birmingham 008B,52.312,-1.89546,52.5545,Bicycle theft,1
E01009659,Coventry 016C,43.073,-1.48511,52.4147,Bicycle theft,1
E01009221,Birmingham 007A,29.954,-1.88245,52.5563,Bicycle theft,1
E01010486,Wolverhampton 011D,53.015,-2.11538,52.6066,Bicycle theft,1
E01010425,Wolverhampton 023D,32.269,-2.07787,52.58,Bicycle theft,1
E01010161,Solihull 012E,11.134,-1.79886,52.4415,Bicycle theft,1
